Fan Challenges Completed,Predictive Accuracy (%),Virtual Merchandise Purchases,Sponsorship Interactions (Ad Clicks),Time on Live 360 (mins),Real-Time Chat Activity (Messages Sent),Cluster
0.7859892664541389,-1.0735390545764163,-1.299566300256242,-0.1077904962549081,-0.5814149942237335,1.6285711446110465,0
-0.2809644889134705,0.1439502001133157,-1.299566300256242,-0.7418522389308385,0.485162847528977,0.6351072655454844,2
-1.3479182442810798,-0.070900844831931,1.6208074081847514,1.1603329890969525,1.2135574711649746,1.5576094389635065,0
-0.2809644889134705,0.931737364912554,-0.8128373488494098,0.6847866820900048,1.525726595580402,0.7060689711930245,0
0.7859892664541389,0.5020352750220605,-1.299566300256242,-1.0588831102688037,-1.4138659926648736,-0.5712417304626983,2
1.4972917700325452,-1.7897092043939058,-0.3261083974425776,-1.375913981606769,-0.0351190264967354,1.6285711446110465,2
1.141640518243342,0.0723331851315668,0.1606205539642546,1.6358792961039004,-1.2577814304571595,0.9189540881356448,0
1.141640518243342,-0.9303050246129184,-1.299566300256242,-1.375913981606769,0.5892192223341195,0.4222221486028639,2
-1.703569496070283,1.074971394876052,-1.299566300256242,-1.0588831102688037,0.1469796294122639,-0.1454714965774573,2
1.141640518243342,-1.6464751744304078,-0.8128373488494098,1.3188484247659351,0.4071205664251202,-0.2164332022249975,0
0.4303380146649357,0.931737364912554,1.6208074081847514,0.0507249394140744,-1.0756827745481603,0.4222221486028639,1
1.141640518243342,-1.431624129485161,1.6208074081847514,-1.0588831102688037,-0.0351190264967354,0.7770306768405647,1
0.7859892664541389,-1.288390099521663,1.1340784567779192,-0.2663059319238907,-0.6074290879250192,-0.9970119643479392,2
-1.703569496070283,0.0723331851315668,-0.8128373488494098,0.6847866820900048,0.6152333160354051,1.6285711446110465,0
0.7859892664541389,-1.2167730845399145,-0.3261083974425776,1.3188484247659351,0.3811064727238345,-0.926050258700399,0
0.7859892664541389,0.7885033349490562,1.6208074081847514,0.8433021177589874,-0.8155418375353042,-0.2164332022249975,1
-0.9922669924918768,0.5020352750220605,0.1606205539642546,-1.2173985459377863,0.7713178782431189,-0.0745097909299172,2
-1.703569496070283,1.146588409857801,-0.8128373488494098,0.0507249394140744,-0.971626399743018,0.6351072655454844,0
0.7859892664541389,1.2898224398212987,-1.299566300256242,-1.2173985459377863,0.7973319719444045,1.0608774994307253,2
-0.9922669924918768,-0.14251785981368,0.1606205539642546,1.1603329890969525,-1.231767336755874,0.2802987373077835,0
